CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Data_Nome_Empresarial;Nome_Empresarial_Anterior;Data_Constituicao;Codigo_CVM;Data_Registro_CVM;Categoria_Registro_CVM;Data_Categoria_Registro_CVM;Situacao_Registro_CVM;Data_Situacao_Registro_CVM;Pais_Origem;Pais_Custodia_Valores_Mobiliarios;Setor_Atividade;Descricao_Atividade;Situacao_Emissor;Data_Situacao_Emissor;Especie_Controle_Acionario;Data_Especie_Controle_Acionario;Dia_Encerramento_Exercicio_Social;Mes_Encerramento_Exercicio_Social;Data_Alteracao_Exercicio_Social;Pagina_Web
03.303.999/0001-36;2010-01-01;1;557;DTCOM - DIRECT TO COMPANY S.A.;2000-09-14;DTC - DIRECT TO COMPANY SA;1999-01-31;018597;2000-02-04;Categoria A;2010-01-01;Ativo;2000-12-31;Brasil;Brasil;Telecomunicações;TREINAMENTO EMPRESARIAL VIA SATÉLITE;Fase Operacional;2000-12-31;Privado;;31;12;;www.dtcom.com.br
03.378.521/0001-75;2010-01-01;3;3005;LIGHT SA;2005-09-15;TRIAL Participações S.A.;1999-07-27;019879;2005-12-12;Categoria A;2010-01-01;Ativo;2005-12-12;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Participação em sociedades p/ exploração serviços de energia elétrica;Fase Operacional;2006-01-13;Privado;2006-08-10;31;12;;www.light.com.br
03.392.498/0001-73;2010-01-01;1;1245;RIOEST ESTACIONAMENTOS SA;;;1999-08-24;018872;2001-02-05;Categoria A;2010-01-01;Ativo;2001-02-05;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;EXPLORAÇÃO DA CONCESSÃO DE SERVIÇO PÚBLICO;Fase Pré-Operacional;2001-03-31;Privado;;31;12;;
03.410.855/0001-89;2010-01-01;1;186;CP CIMENTO E PARTICIPAÇÕES S/A;;;1999-08-20;019216;2002-01-22;Categoria B;2010-01-01;Ativo;2002-01-22;Brasil;Brasil;Emp. Adm. Part. - Extração Mineral;PARTICIP. EM EMPRESAS FABRIC. CIMENTO E MATS CONSTRUÇÃO;Fase Operacional;2002-01-22;Privado Holding;;31;12;;
03.467.321/0001-99;2010-01-01;2;2317;CENTRAIS ELETRICAS MATOGROSSENSES S.A. - CEMAT;;;1956-08-04;014605;1994-10-25;Categoria A;2010-01-01;Ativo;1994-10-25;Brasil;Brasil;Energia Elétrica;Distribuição de energia elétrica;Fase Operacional;1994-10-25;Privado;1997-11-17;31;12;2009-12-31;www.redenergia.com
03.468.802/0001-19;2010-01-01;1;492;BRZ INVESTIMENTOS S/A;2007-12-20;GP Participações S.A.;1998-10-18;021415;2008-03-27;Categoria A;2010-01-01;Ativo;2008-03-27;Brasil;Brasil;Emp. Adm. Part.-Bolsas de Valores/Mercadorias e Futuros;Holding;Fase Operacional;2008-03-27;Estrangeiro Holding;2007-11-16;31;12;;www.brzinvestimentos.com.br
03.538.833/0001-07;2010-01-01;1;510;XX DE NOVEMBRO SEC DE CREDITOS IMOB S.A;2005-08-08;XX DE NOVEMBRO EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;1999-11-23;020001;2006-03-22;Categoria B;2010-01-01;Ativo;2006-03-22;Brasil;Brasil;Securitização de Recebíveis;AQUISIÇÃO E SECURITIZAÇÃO DE CREDITOS IMOBILIÁRIOS.;Fase Operacional;2006-03-22;Privado Holding;2005-02-01;31;12;;
03.559.006/0001-91;2010-01-01;1;2213;RB CAPITAL SECURITIZADORA S.A.;2008-05-23;Rio Bravo Crédito Cia. de Securitização;1999-11-17;019860;2005-10-31;Categoria B;2010-01-01;Ativo;2005-10-31;Brasil;Brasil;Securitização de Recebíveis;Aquisição de créditos imobiliários e de títulos e valores mobiliários lastreados em créditos imobiliários Gestão e administração de carteiras de crédito imobiliário, próprias ou de terceiros, etc.;Fase Operacional;2005-10-31;Privado;2008-12-26;31;12;;www.rbcapital.com.br
03.587.889/0001-43;2010-01-01;3;2159;PRIVATINVEST PARTICIPAÇÕES SA;;;1999-09-20;018635;2000-03-14;Categoria A;2010-01-01;Ativo;2000-03-14;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;Administração e participação;Fase Operacional;2001-03-31;Privado;2008-06-27;31;12;2009-12-31;
03.601.314/0001-38;2010-01-01;1;486;ANDRADE GUTIERREZ CONCESSOES SA;2000-11-27;ANDRADE GUTIERREZ CONCESSÕES LTDA;1999-12-13;019437;2003-09-01;Categoria A;2010-01-01;Ativo;2003-09-01;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;Gestão e participações societárias (HOLDING);Fase Operacional;2003-09-01;Privado Holding;;31;12;;www.agcsa.com.br
03.616.277/0001-31;2010-01-01;1;485;ARAUCÁRIA PARTICIPAÇÕES SA;2007-04-25;22 DE NOVEMBRO PARTICIPAÇÕES S.A.;1999-11-22;018651;2000-04-18;Categoria A;2010-01-01;Ativo;2000-04-18;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;A participação: - em outras sociedades, comerciais ou civis, nacionais ou estrangeiras, como sócia, acionista ou quotista - em empr. imobiliáriios e-como quotista em fundos de investimento;Fase Pré-Operacional;2000-04-18;Privado;2007-04-11;31;12;1999-11-22;
03.634.777/0001-04;2010-01-01;1;1364;VARIG PARTICIPAÇÕES EM TRANSP AÉREOS S/A;;não há;2000-01-28;018686;2000-07-20;Categoria A;2010-01-01;Em análise;2010-01-04;Brasil;Brasil;Emp. Adm. Part. - Serviços Transporte e Logística;Investimentos e participações societárias em empresas de transporte aéreo.;Fase Operacional;2000-07-20;Privado;;31;12;;www.vpta.com.br
03.634.795/0001-88;2010-01-01;1;1284;VARIG PARTIC. EM SERVIÇOS COMPLEMENTARES;;Não há;2000-01-01;018694;2000-07-20;Categoria A;2010-01-01;Em análise;2010-01-04;Brasil;Brasil;Emp. Adm. Part. - Serviços Transporte e Logística;Investimentos e participações societárias em empresas com atividades complementares às de transportes aéreos e secundariamente a participação em outras sociedades ou empreendimentos.;Fase Operacional;2000-07-20;Privado;;31;12;;www.vpsc.com.br
03.758.318/0001-24;2010-01-01;1;2277;INVESTIMENTOS E PARTICIPAÇÕES EM INFRA-ESTRUTURA .S.A. - INVEPAR;;;2000-03-20;018775;2000-09-29;Categoria A;2010-01-01;Ativo;2000-09-29;Brasil;Brasil;Emp. Adm. Part. - Serviços Transporte e Logística;Foi constituída sob a forma de sociedade anônima e tem como objeto social a participação em outras sociedades.;Fase Operacional;2010-03-20;Privado;2010-05-28;31;12;;www.invepar.com.br
03.767.538/0001-14;2010-01-01;3;2889;BRAZILIAN SECURITIES CIA SECURITIZAÇÃO;;;2000-04-10;018759;2000-09-04;Categoria B;2010-01-01;Ativo;2000-09-04;Brasil;Brasil;Securitização de Recebíveis;Securitização de recebíveis imobiliários;Fase Operacional;2001-03-31;Privado;;31;12;;www.braziliansecurities.com.br
03.795.050/0001-09;2010-01-01;1;332;TERMOPERNAMBUCO SA;;;2000-04-25;019852;2005-10-31;Categoria B;2010-01-01;Ativo;2005-10-31;Brasil;Brasil;Energia Elétrica;Geração de energia elétrica;Fase Operacional;2005-10-31;Privado;;31;12;;www.termope.com.br
03.847.461/0001-92;2010-01-01;1;351;BRADESPAR S/A;;;2000-03-30;018724;2000-08-07;Categoria A;2010-01-01;Ativo;2000-08-07;Brasil;Brasil;Emp. Adm. Part. - Extração Mineral;Participação como sócia ou acionista de outras Sociedades;Fase Operacional;2000-08-07;Privado Holding;;31;12;;www.bradespar.com
03.853.896/0001-40;2010-01-01;3;1532;MARFRIG ALIMENTOS SA;2009-04-28;MARFRIG FRIGORÍFICOS E COMÉRCIO DE ALIMENTOS S.A.;2000-06-06;020788;2007-06-18;Categoria A;2010-01-01;Ativo;2007-06-18;Brasil;Brasil;Alimentos;Exploração das atividades frigoríficas, com abate, industrialização, comercialização, importação e exportação;Fase Operacional;2007-06-18;Privado;2009-12-04;31;12;2009-12-31;www.marfrig.com.br
03.953.509/0001-47;2010-01-01;2;1011;CPFL GERAÇÃO DE ENERGIA S/A;2000-07-19;CPFL Paulista;2000-07-19;018953;2001-06-07;Categoria B;2001-06-07;Ativo;2001-06-07;Brasil;Brasil;Energia Elétrica;Geração de Energia Elétrica;Fase Operacional;2001-06-07;Privado;2005-06-20;31;12;;www.cpfl.com.br
03.983.431/0001-03;2010-01-01;1;336;EDP ENERGIAS DO BRASIL S/A;2005-03-16;EDP Brasil S.A.;2000-07-24;019763;2005-07-05;Categoria A;2010-01-01;Ativo;2005-07-05;Brasil;Brasil;Energia Elétrica;Área de Negócios: Geração, Distribuição e Comercialização de Energia Elétrica;Fase Operacional;2005-07-05;Estrangeiro Holding;;31;12;;www.edpbr.com.br
04.030.087/0001-09;2010-01-01;1;232;COARI PARTICIPAÇÕES SA;;;2000-07-31;019089;2001-10-29;Categoria A;2010-01-01;Ativo;2001-10-29;Brasil;Brasil;Telecomunicações;;Fase Pré-Operacional;2001-10-29;Privado Holding;2003-12-12;31;12;2009-12-31;www.oi.com.br/ri
04.030.182/0001-02;2010-01-01;1;243;CABINDA PARTICIPAÇÕES SA;2000-07-31;;2000-07-31;019119;2001-10-29;Categoria A;2010-01-01;Ativo;2001-10-29;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;A Companhia tem por objeto social a participação em outras sociedades, comerciais e civis, como sócia, acionista ou quotista, no país ou no exterior.;Fase Pré-Operacional;2001-10-29;Privado Holding;2010-04-19;31;12;2000-07-31;
04.031.213/0001-31;2010-01-01;1;244;CACONDE PARTICIPAÇÕES SA;2000-07-31;;2000-07-31;019135;2001-10-29;Categoria A;2010-01-01;Ativo;2001-10-29;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;A Companhia tem por objeto social a participação em outras sociedades comerciais e civis, como sócia, acionista ou quotista, no país ou no exterior.;Fase Pré-Operacional;2001-10-29;Privado Holding;2010-04-19;31;12;2000-07-31;
04.031.960/0001-70;2010-01-01;1;394;ANDRADE GUTIERREZ PARTICIPAÇÕES SA;2006-09-29;CANTAROS PARTICIPAÇÕES S.A.;2000-09-05;019062;2001-10-29;Categoria A;2010-01-01;Ativo;2001-10-29;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;Gestão de participações societárias (holding);Fase Operacional;2006-09-29;Privado Holding;;31;12;;www.agsa.com.br
04.032.433/0001-80;2010-01-01;1;1718;CONTAX PARTICIPAÇÕES S.A.;;CONTAX PATICIPAÇÕES S. A.;2000-07-31;019100;2001-10-29;Categoria A;2010-01-01;Ativo;2001-10-29;Brasil;Brasil;Emp. Adm. Part. - Telecomunicações;A Contax atua em múltiplos pontos da cadeia de relacionamento entre o cliente contratante e seus consumidores finais, desde a aquisição de clientes até recuperação de crédito.;Fase Pré-Operacional;2001-10-29;Privado Holding;2009-07-03;31;12;;www.contax.com.br
04.034.792/0001-76;2010-01-01;2;2836;CALAIS PARTICIPAÇÕES SA;;;2000-07-31;019070;2001-10-29;Categoria A;2010-01-01;Ativo;2001-10-29;Brasil;Brasil;Telecomunicações;;Fase Pré-Operacional;2001-10-29;Privado Holding;2004-12-29;31;12;2009-12-31;www.oi.com.br/ri
04.038.763/0001-82;2010-01-01;1;242;CAIANDA PARTICIPAÇÕES SA;2000-07-31;;2000-07-31;019097;2001-10-29;Categoria A;2010-01-01;Ativo;2001-10-29;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;A Companhia tem por objeto Social a participação em outras sociedades, comerciais e civis, como sócia, acionista ou quotista, no país ou no exterior.;Fase Operacional;2002-06-30;Privado Holding;2007-03-28;31;12;2000-07-31;
04.128.563/0001-10;2010-01-01;1;545;CIA BRASILIANA DE ENERGIA;2006-10-31;ENERGIA PAULISTA PARTICIPAÇÕES S.A.;2000-11-06;018970;2001-06-29;Categoria A;2010-01-01;Ativo;2001-06-29;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Atividade primordial focada na participação de empresas do setor de energia elétrica brasileiro;Fase Operacional;2002-10-01;Privado;2006-11-09;31;12;;www.companhiabrasiliana.com.br
04.149.454/0001-80;2010-01-01;1;1221;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA SA;2010-01-22;PRIMAV ECORODOVIAS SA;2000-11-07;019453;2003-09-24;Categoria A;2010-01-01;Ativo;2003-09-24;Brasil;Brasil;Serviços Transporte e Logística;Exploração direta ou indireta de negócios de concessão de obras e serviços públicos e organização logísitica do transporte de carga;Fase Operacional;2003-09-24;Privado Holding;2010-05-05;31;12;;www.ecorodovias.com.br
04.172.213/0001-51;2010-01-01;2;983;CIA PIRATININGA DE FORÇA E LUZ;;;2000-12-01;019275;2002-04-18;Categoria B;2010-01-01;Ativo;2002-04-18;Brasil;Brasil;Energia Elétrica;Prestação de serviços públicos de distribuição de energia elétrica.;Fase Operacional;2002-04-18;Privado;2005-12-31;31;12;;http://www.cpfl.com.br
04.200.649/0001-07;2010-01-01;2;2234;CIA PROVINCIA DE SECURITIZAÇÃO CRED IMOB;2002-09-30;CIA PROVINCIA DE SECURITIZAÇÃO DE CREDITOS FINANCEIROS;2000-10-18;019429;2003-08-21;Categoria B;2010-01-01;Ativo;2003-08-21;Brasil;Brasil;Securitização de Recebíveis;Securitização de Recebíveis Imobiliários;Fase Operacional;2003-08-22;Privado;2008-04-10;31;12;;www.ciaprovincia.com.br
04.310.392/0001-46;2010-01-01;1;439;ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.;2007-01-12;MEHIR HOLDINGS S.A.;2001-02-19;018961;2001-06-08;Categoria A;2010-01-01;Ativo;2001-06-08;Brasil;Brasil;Emp. Adm. Part. - Educação;A Companhia tem como atividade principal a participação em outras sociedades de ensino superior;Fase Operacional;2001-06-08;Privado Holding;2006-12-29;31;12;2009-12-31;www.unianhanguera.edu.br/ri
04.370.082/0001-17;2010-01-01;2;3879;WTORRE TC SEC DE CRÉDITOS IMOBILIÁRIOS. S.A.;2006-04-28;WT TC SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;2001-03-10;019380;2003-05-08;Categoria B;2010-01-01;Ativo;2003-05-08;Brasil;Brasil;Securitização de Recebíveis;Securitizadora de Créditos Imobiliários;Fase Operacional;2003-09-30;Privado;;31;12;;www.wtorre.com.br/securitizadoras
04.370.450/0001-27;2010-01-01;2;3877;WTORRE NSBC SEC DE CRED IMOBILIARIOS SA;2006-04-28;WT NSBC SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;2001-03-05;019356;2002-12-30;Categoria B;2010-01-01;Ativo;2002-12-30;Brasil;Brasil;Securitização de Recebíveis;Securitizadora de Créditos Imobiliários.;Fase Operacional;2003-03-31;Privado;;31;12;;www.wtorre.com.br/securitizadoras
04.423.567/0001-21;2010-01-01;2;1670;MPX ENERGIA SA;2007-11-05;MPX Mineração e Energia S.A.;2001-04-25;021237;2007-12-07;Categoria A;2010-01-01;Ativo;2007-12-07;Brasil;Brasil;Energia Elétrica;Empresa de Recursos Naturais e de geração de energia elétrica. Integração vertical na geração de energia elétrica;Fase Operacional;2007-12-07;Privado Holding;2009-12-31;31;12;2009-12-31;www.mpx.com.br
04.437.534/0001-30;2010-01-01;2;3556;UNIDAS S/A;2007-10-19;SAG do Brasil S.A.;2001-03-30;021555;2008-07-29;Categoria B;2010-01-01;Ativo;2008-07-29;Brasil;Brasil;Serviços Transporte e Logística;Locação e sublocação de veículos automotores, prestação de serviço de terceirização de frotas e de transportes em geral, concessão de licenças para uso de sua marca.;Fase Operacional;2008-07-29;Estrangeiro;;31;12;2009-12-31;www.unidas.com.br
04.634.250/0001-34;2010-01-01;2;1300;NOVA AÇÃO PARTICIPAÇÕES S.A.;2008-06-26;COMPANHIA NOVA SUL AMÉRICA;2001-06-22;019224;2002-01-31;Categoria B;2010-06-10;Ativo;2002-01-31;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;Administração de bens próprios e a participação em sociedes mercantis ou civis;Fase Operacional;2002-01-31;Privado;;31;12;;www.sulamerica.com.br
04.652.792/0001-30;2010-01-01;1;1541;CIA DE RECUPERAÇÃO SECUNDÁRIA;;;2001-12-10;019240;2002-02-07;Categoria A;2010-01-01;Ativo;2002-02-07;Brasil;Brasil;Petróleo e Gás;Locação de Bens a Petróleo Brasileiro S.A. - PETROBRAS;Fase Operacional;2002-03-31;Privado;2010-04-30;31;12;2009-12-31;
04.665.504/0001-81;2010-01-01;1;1540;NOVAMARLIM PARTICIPAÇÕES S/A;;;2001-11-14;019178;2001-12-05;Categoria A;2010-01-01;Ativo;2001-12-05;Brasil;Brasil;Emp. Adm. Part. - Petróleo e Gás;;Fase Operacional;2001-12-05;Privado Holding;2010-04-26;31;12;2009-12-31;
04.668.779/0001-79;2010-01-01;1;1538;NOVAMARLIM PETROLEO SA;;;2001-12-06;019194;2001-12-19;Categoria A;2010-01-01;Ativo;2001-12-19;Brasil;Brasil;Emp. Adm. Part. - Petróleo e Gás;;Fase Operacional;2001-12-31;Privado;2010-04-26;31;12;2009-12-31;
04.705.090/0001-77;2010-01-01;2;1121;QUATTOR PETROQUÍMICA S.A.;2008-06-30;SUZANO PETROQUIMICA S.A;2001-09-25;019267;2002-03-25;Categoria A;2010-01-01;Ativo;2002-03-25;Brasil;Brasil;Petroquímicos e Borracha;INDUSTRIA PETROQUIMICA- PETROQUIMICA, COMBUSTIVEIS E BORRACHA;Fase Operacional;2002-03-25;Privado;;31;12;;www.quattor.com.br
04.752.991/0001-10;2010-01-01;1;3023;BIOMM SA;2001-12-07;Savicevic Participações S/A;2001-09-19;019305;2002-08-19;Categoria A;2010-01-01;Ativo;2002-08-19;Brasil;Brasil;Farmacêutico e Higiene;Licenciamento de tecnologia para produção de proteínas terapêuticas recombinantes, especialmente insulina.;Fase Pré-Operacional;2002-09-30;Privado;;31;12;;www.biomm.com
04.781.143/0001-39;2010-01-01;2;1073;BAESA-ENERGETICA BARRA GRANDE SA;;;2001-09-17;019607;2004-09-29;Categoria B;2010-01-01;Ativo;2004-09-29;Brasil;Brasil;Energia Elétrica;Geração de energia elétrica;Fase Operacional;2005-11-01;Privado;2003-09-29;31;12;;www.baesa.com.br
04.800.265/0001-25;2010-01-01;2;3878;WTORRE SECURITIZADORA DE CRED. IMOB. SA;2006-04-28;WT SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;2001-11-09;019372;2003-03-24;Categoria B;2010-01-01;Ativo;2003-03-24;Brasil;Brasil;Securitização de Recebíveis;Securitizadora de Créditos Imobiliários;Fase Operacional;2003-11-30;Privado;;31;12;;www.wtorre.com.br/securitizadora
04.821.041/0001-08;2010-01-01;1;406;METALFRIO SOLUTIONS S/A;2007-01-19;METALFRIO SOLUTIONS LTDA;2001-12-03;020613;2007-04-10;Categoria A;2010-01-01;Ativo;2007-04-10;Brasil;Brasil;Máquinas, Equipamentos, Veículos e Peças;FABRICAÇÃO E COMERCIALIAZAÇÃO DE GELADEIRAS E SIMILARES, DE MÁQUINAS DE VENDAS AUTOMÁTICAS, COMPONENTES E PEÇAS;Fase Operacional;2007-04-10;Privado;;31;12;2010-12-31;www.metalfrio.com.br
04.895.728/0001-80;2010-01-01;2;2354;CENTRAIS ELÉTRICAS DO PARÁ S.A - CELPA;;;1960-08-31;018309;1999-06-14;Categoria A;2010-01-01;Ativo;1999-06-14;Brasil;Brasil;Energia Elétrica;Distribuição de energia elétrica;Fase Operacional;1999-06-14;Privado;1998-07-09;31;12;2009-12-31;www.redenergia.com
04.902.979/0001-44;2010-01-01;1;218;BANCO DA AMAZÔNIA S.A.;1966-09-28;BANCO DE CRÉDITO DA AMAZÔNIA S.A;1942-07-09;000922;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Intermediação Financeira;;Fase Operacional;1977-07-20;Estatal;2002-11-18;31;12;2009-12-31;www.bancoamazonia.com.br
04.912.242/0001-02;2010-01-01;2;1542;PORTUENSE FERRAGENS S/A;1947-10-23;PEREIRA & PEREIRA;1940-03-18;009717;1977-07-20;Categoria A;2010-01-01;Ativo;2001-03-31;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;COMÉRCIO DE FERRAGENS, MATERIAIS ELÉTRICOS E ALUGUÉIS DE IMÓVEIS PRÓPRIOS;Fase Operacional;2001-03-31;Privado;2004-12-31;31;12;1947-10-23;portuenseferragens@yahoo.com.br
04.913.711/0001-08;2010-01-01;3;1239;BANCO DO ESTADO DO PARÁ S/A.;;;1960-07-01;001171;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Bancos;Bancária;Fase Operacional;1961-10-26;Estatal;1960-07-01;31;12;;www.banparanet.com.br
04.987.555/0001-20;2010-01-01;1;144;BGPAR SA;2003-08-26;BGPAR LTDA;2003-08-26;019500;2004-01-06;Categoria B;2010-01-01;Ativo;2004-01-06;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;Participação em outras sociedades, na qualidade de quotista ou acionista.;Fase Operacional;2004-01-06;Privado Holding;2005-07-31;31;12;;
05.341.549/0001-63;2010-01-01;3;3253;TARPON INVESTIMENTOS S/A;;;2002-07-19;021717;2009-05-21;Categoria A;2010-01-01;Ativo;2009-05-21;Brasil;Brasil;Emp. Adm. Part. - Intermediação Financeira;Gestão de recursos de terceiros;Fase Operacional;2009-05-21;Privado Holding;2009-03-10;31;12;2009-12-31;www.tarponinvest.com.br
05.711.813/0001-03;2010-01-01;2;1660;SOLVAY INDUPA SAIC;;INDÚSTRIAS PATAGÓNICAS SOCIEDAD ANÔNIMA;1948-09-16;080101;2009-04-03;Categoria A;2010-01-01;Ativo;2009-04-03;Argentina;Argentina;Petroquímicos e Borracha;;Fase Operacional;2009-04-03;Privado;;31;12;;
05.721.582/0001-19;2010-01-01;2;1654;TELEFÓNICA, S.A.;1998-04-15;TELEFÓNICA DE ESPAÑA, S.A.;1924-04-19;080004;2000-05-24;Categoria A;2010-01-01;Ativo;2000-05-24;Espanha;Brasil;Telecomunicações;Prestação de serviços públicos de telecomunicações;Fase Operacional;2000-05-24;Estrangeiro;;31;12;;www.telefonica.com
05.721.735/0001-28;2010-01-01;2;1255;WILSON SONS LIMITED;;OCEAN WILSONS LIMITED;1990-12-06;080047;2007-04-25;Categoria A;2010-01-01;Ativo;2007-04-25;Bermudas;Luxemburgo;Serviços Transporte e Logística;Terminais Portuários, Rebocagem, Offshore, Logística, Agenciamento Marítimo e Estaleiros.;Fase Operacional;2007-04-25;Estrangeiro;;31;12;;www.wilsonsons.com
05.799.312/0001-20;2010-01-01;3;2923;BRASIL ECODIESEL IND. E COM. DE BIOCOMB. E ÓLEOS VEGETAIS S/A;2006-08-14;BRASIL BIODIESEL COM IND OLEOS VEG LTDA;2003-07-18;020354;2006-11-09;Categoria A;2010-01-01;Ativo;2006-11-09;Brasil;Brasil;Petroquímicos e Borracha;INDÚSTRIA E COMÉRCIO DE BIOCOMBUSTÍVEIS E ÓLEOS VEGETAIS;Fase Operacional;2006-11-09;Privado;2006-11-09;31;12;;www.brasilecodiesel.com.br
05.889.284/0001-32;2010-01-01;2;3576;CSA-COMPANHIA SECURITIZADORA DE ATIVOS;;;2003-04-23;019470;2003-12-16;Categoria B;2010-01-01;Ativo;2003-12-16;Brasil;Brasil;Securitização de Recebíveis;Securitização de Recebíveis Imobiliários;Fase Operacional;2004-01-05;Privado;;31;12;;www.csasecuritizadora.com.br
05.918.309/0001-89;2010-01-01;2;1386;IMIGRANTES CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;2003-12-23;Bregenz Participações S.A;2003-09-05;019518;2004-02-16;Categoria B;2010-01-01;Ativo;2004-02-16;Brasil;Brasil;Securitização de Recebíveis;Aquisição e Securitização de Créditos Imobiliários;Fase Operacional;2004-02-16;Privado;2004-09-30;31;12;;www.imigrigantescsci.com.br
06.018.000/0001-03;2010-01-01;2;2292;FIBRA CIA SECURITIZADORA CRED IMOB;;;2003-10-13;019542;2004-05-18;Categoria B;2010-01-01;Ativo;2004-05-18;Brasil;Brasil;Securitização de Recebíveis;possui como principal atividade a aquisição e securitização de créditos hipotecários e oriundos de operações e financiamentos imobiliários em geral;Fase Operacional;2004-07-02;Privado;;31;12;;
06.027.566/0001-93;2010-01-01;1;401;UNIVER CIDADE TRUST DE RECEBIVEIS SA;;;2003-10-22;019585;2004-09-02;Categoria B;2010-01-01;Ativo;2004-09-02;Brasil;Brasil;Securitização de Recebíveis;Aquisição de Direitos Creditórios;Fase Operacional;2004-09-03;Privado;;31;12;;www.univercidadetrust.com.br
06.033.448/0001-98;2010-01-01;1;372;FOCUS CIA SEC DE CREDITOS IMOBILIARIOS;;;2003-11-21;019526;2004-03-17;Categoria B;2010-01-01;Ativo;2004-03-17;Brasil;Brasil;Securitização de Recebíveis;Estruturação de Securitização de Créditos Imobiliários;Fase Operacional;2004-05-07;Privado;;31;12;;www.focussecuritizadora.com.br
06.082.980/0001-03;2010-01-01;2;1582;ALIANSCE SHOPPING CENTERS S/A;;;2003-12-22;021300;2008-01-18;Categoria A;2010-01-28;Ativo;2008-01-18;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;;Fase Operacional;2008-01-18;Privado;;31;12;;
06.137.677/0001-52;2010-01-01;2;3884;WTORRE VRJ SEC CREDITOS IMOBILIÁRIOS S/A;2006-04-28;WT VRJ SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;2004-01-20;019984;2006-02-22;Categoria B;2010-01-01;Ativo;2006-02-22;Brasil;Brasil;Securitização de Recebíveis;Securitizadora de Créditos Imobiliários;Fase Operacional;2006-03-05;Privado Holding;;31;12;;www.wtorre.com.br/securitizadoras
06.164.253/0001-87;2010-01-01;1;396;GOL LINHAS AEREAS INTELIGENTES SA;2004-03-12;;2004-03-12;019569;2004-06-09;Categoria A;2010-01-01;Ativo;2004-06-09;Brasil;Brasil;Serviços Transporte e Logística;GESTÂO DE PARTICIPAÇÃO SOCIETÁRIA;Fase Operacional;2004-06-09;Privado;2004-06-09;31;12;2009-12-31;www.voegol.com.br
06.272.793/0001-84;2010-01-01;1;470;COMPANHIA ENERGÉTICA DO MARANHÃO CEMAR;;;1965-12-31;016608;1997-11-13;Categoria A;2010-01-01;Ativo;1997-11-13;Brasil;Brasil;Energia Elétrica;Emrpesa distribuidora de energia elétrica para todo o Estado do Maranhão.;Fase Operacional;1997-11-13;Privado Holding;2007-12-21;31;12;;www.cemar-ma.com.br
06.349.242/0001-71;2010-01-01;2;3880;WTORRE CRJ SEC CRED IMOBILIARIOS SA;2006-04-28;WT CRJ SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;2004-03-11;019810;2005-10-10;Categoria B;2010-01-01;Ativo;2005-10-10;Brasil;Brasil;Securitização de Recebíveis;Securitizadora de Créditos Imobiliários;Fase Operacional;2005-10-10;Privado;;31;12;;www.wtorre.com.br/securitizadoras
06.977.739/0001-34;2010-01-01;1;593;TEMPO PARTICIPAÇOES S/A;2007-12-19;Igaratinga SA;2006-01-01;019917;2006-01-04;Categoria A;2010-01-01;Ativo;2006-01-04;Brasil;Brasil;Serviços médicos;Soluções médicas, planos médicos e odontologicos e assitencias 24 horas;Fase Operacional;2007-12-19;Privado;2007-12-19;31;12;2009-12-31;www.tempoassist.com.br
06.977.745/0001-91;2010-01-01;1;437;BR MALLS PARTICIPAÇOES S.A.;2006-10-24;ITATIRA PARTICIPAÇÕES S.A.;2004-05-26;019909;2006-01-04;Categoria A;2010-01-01;Ativo;2006-01-04;Brasil;Brasil;Emp. Adm. Part. - Comércio (Atacado e Varejo);Holding;Fase Operacional;2007-01-01;Privado;2010-01-20;31;12;;www.brmalls.com.br
